Timestamp,Market,Side,Action,Price,Size,Total_Value,PnL,Start_Balance,Current_Balance,BTC_Price,Strike_Price,UP_Bid,UP_Ask,DOWN_Bid,DOWN_Ask,RSI,BB_Upper,BB_Lower,BB_Middle,BB_Width,BB_PctB,ATR,Stoch_K,VWAP,MACD,CCI,MFI,ROC,Pivot
2026-01-25 20:58:56,btc-updown-15m-1769399100,N/A,MARKET_CLOSE,0.0000,0.00,0.00,0.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,


2026-01-25 21:01:10,btc-updown-15m-1769400000,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,87188.4,87147.24,0.0,0.0,0.0,0.0,42.1843,87422.2244,87069.1936,87245.709,0.004,0.3377,42.0597,23.8476,87198.0598,-56.2068,-4.2851,34.985,-0.0133,87359.2033
2026-01-25 21:01:20,btc-updown-15m-1769400000,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,87149.94,87147.24,0.58,0.59,0.41,0.42,40.2631,87423.1552,87065.4868,87244.321,0.0041,0.266,44.0425,11.0897,87198.0598,-58.4212,-17.4553,34.985,-0.0451,87359.2033
2026-01-25 21:01:30,btc-updown-15m-1769400000,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,87188.6,87147.24,0.68,0.69,0.31,0.32,41.7175,87422.3672,87068.3998,87245.3835,0.0041,0.3206,42.5247,20.8557,87198.0598,-56.7261,-7.3973,34.985,-0.0208,87359.2033
2026-01-25 21:01:41,btc-updown-15m-1769400000,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,87176.7,87147.24,0.64,0.65,0.35,0.36,41.3527,87422.5145,87067.7335,87245.124,0.0041,0.3071,42.8954,18.4705,87198.0598,-57.1401,-9.8679,34.985,-0.0267,87359.2033
2026-01-25 21:01:51,btc-updown-15m-1769400000,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,87157.54,87147.24,0.59,0.6,0.4,0.41,40.6176,87422.9122,87066.2618,87244.587,0.0041,0.2795,43.6625,13.5346,87198.0598,-57.9969,-14.9516,34.985,-0.039,87359.2033
2026-01-25 21:02:08,btc-updown-15m-1769400000,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,87149.66,87147.24,0.0,0.0,0.0,0.0,38.5731,87422.2329,87064.4881,87243.3605,0.0041,0.2381,42.6073,6.0435,87197.9437,-46.8495,-21.7261,34.7624,-0.0183,87359.2033
2026-01-25 21:02:18,btc-updown-15m-1769400000,N/A,STATUS,0.0000,0.00,0.00,0.00,100.00,100.00,87166.0,87147.24,0.61,0.62,0.38,0.39,39.6702,87421.3895,87066.9655,87244.1775,0.0041,0.2794,41.4402,13.553,87197.9437,-45.546,-14.2542,34.7624,0.0004,87359.2033
